timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-07-27,24603.3008,24603.3008,24603.3008,24603.3008,24603.3008,0,0.0000,1.0000
2020-07-24,24705.3008,24705.3008,24705.3008,24705.3008,24705.3008,0,0.0000,1.0000
2020-07-23,25263.0000,25263.0000,25263.0000,25263.0000,25263.0000,0,0.0000,1.0000
2020-07-22,25057.9004,25057.9004,25057.9004,25057.9004,25057.9004,0,0.0000,1.0000
2020-07-21,25635.6992,25635.6992,25635.6992,25635.6992,25635.6992,0,0.0000,1.0000
2020-07-20,25058.0000,25058.0000,25058.0000,25058.0000,25058.0000,0,0.0000,1.0000
2020-07-17,25089.1992,25089.1992,25089.1992,25089.1992,25089.1992,0,0.0000,1.0000
2020-07-16,24970.6992,24970.6992,24970.6992,24970.6992,24970.6992,0,0.0000,1.0000
2020-07-15,25481.5996,25481.5996,25481.5996,25481.5996,25481.5996,0,0.0000,1.0000
2020-07-14,25477.9004,25477.9004,25477.9004,25477.9004,25477.9004,0,0.0000,1.0000
2020-07-13,25772.0996,25772.0996,25772.0996,25772.0996,25772.0996,0,0.0000,1.0000
2020-07-10,25727.4004,25727.4004,25727.4004,25727.4004,25727.4004,0,0.0000,1.0000
2020-07-09,26210.1992,26210.1992,26210.1992,26210.1992,26210.1992,0,0.0000,1.0000
2020-07-08,26129.1992,26129.1992,26129.1992,26129.1992,26129.1992,0,0.0000,1.0000
2020-07-02,25124.1992,25124.1992,25124.1992,25124.1992,25124.1992,0,0.0000,1.0000
2020-07-01,24427.1992,24427.1992,24427.1992,24427.1992,24427.1992,0,0.0000,1.0000
2020-06-30,24427.1992,24427.1992,24427.1992,24427.1992,24427.1992,0,0.0000,1.0000
2020-06-29,24301.3008,24301.3008,24301.3008,24301.3008,24301.3008,0,0.0000,1.0000
2020-06-26,24550.0000,24550.0000,24550.0000,24550.0000,24550.0000,0,0.0000,1.0000
2020-06-25,24781.5996,24781.5996,24781.5996,24781.5996,24781.5996,0,0.0000,1.0000
2020-06-24,24781.5996,24781.5996,24781.5996,24781.5996,24781.5996,0,0.0000,1.0000
2020-06-23,24907.3008,24907.3008,24907.3008,24907.3008,24907.3008,0,0.0000,1.0000
2020-06-22,24511.3008,24511.3008,24511.3008,24511.3008,24511.3008,0,0.0000,1.0000
2020-06-19,24643.9004,24643.9004,24643.9004,24643.9004,24643.9004,0,0.0000,1.0000
2020-06-18,24464.9004,24464.9004,24464.9004,24464.9004,24464.9004,0,0.0000,1.0000
2020-06-17,24481.4004,24481.4004,24481.4004,24481.4004,24481.4004,0,0.0000,1.0000
2020-06-16,24344.0996,24344.0996,24344.0996,24344.0996,24344.0996,0,0.0000,1.0000
2020-06-15,23776.9004,23776.9004,23776.9004,23776.9004,23776.9004,0,0.0000,1.0000
2020-06-12,24301.4004,24301.4004,24301.4004,24301.4004,24301.4004,0,0.0000,1.0000
2020-06-11,24480.1992,24480.1992,24480.1992,24480.1992,24480.1992,0,0.0000,1.0000
2020-06-10,25049.6992,25049.6992,25049.6992,25049.6992,25049.6992,0,0.0000,1.0000
2020-06-09,25057.1992,25057.1992,25057.1992,25057.1992,25057.1992,0,0.0000,1.0000
2020-06-08,24776.8008,24776.8008,24776.8008,24776.8008,24776.8008,0,0.0000,1.0000
2020-06-05,24770.4004,24770.4004,24770.4004,24770.4004,24770.4004,0,0.0000,1.0000
2020-06-04,24366.3008,24366.3008,24366.3008,24366.3008,24366.3008,0,0.0000,1.0000
2020-06-03,24325.5996,24325.5996,24325.5996,24325.5996,24325.5996,0,0.0000,1.0000
2020-06-02,23995.9004,23995.9004,23995.9004,23995.9004,23995.9004,0,0.0000,1.0000
2020-06-01,23732.5000,23732.5000,23732.5000,23732.5000,23732.5000,0,0.0000,1.0000
2020-05-29,22961.5000,22961.5000,22961.5000,22961.5000,22961.5000,0,0.0000,1.0000
2020-05-28,23132.8008,23132.8008,23132.8008,23132.8008,23132.8008,0,0.0000,1.0000
2020-05-27,23301.4004,23301.4004,23301.4004,23301.4004,23301.4004,0,0.0000,1.0000
2020-05-26,23384.6992,23384.6992,23384.6992,23384.6992,23384.6992,0,0.0000,1.0000
2020-05-21,24280.0000,24280.0000,24280.0000,24280.0000,24280.0000,0,0.0000,1.0000
2020-05-20,24399.9004,24399.9004,24399.9004,24399.9004,24399.9004,0,0.0000,1.0000
2020-05-19,24388.0996,24388.0996,24388.0996,24388.0996,24388.0996,0,0.0000,1.0000
2020-05-18,23934.8008,23934.8008,23934.8008,23934.8008,23934.8008,0,0.0000,1.0000
2020-05-15,23797.5000,23797.5000,23797.5000,23797.5000,23797.5000,0,0.0000,1.0000
2020-05-14,23829.6992,23829.6992,23829.6992,23829.6992,23829.6992,0,0.0000,1.0000
2020-05-13,24180.3008,24180.3008,24180.3008,24180.3008,24180.3008,0,0.0000,1.0000
2020-05-12,24245.6992,24245.6992,24245.6992,24245.6992,24245.6992,0,0.0000,1.0000
2020-05-11,24602.0996,24602.0996,24602.0996,24602.0996,24602.0996,0,0.0000,1.0000
2020-05-08,24230.1992,24230.1992,24230.1992,24230.1992,24230.1992,0,0.0000,1.0000
2020-05-07,23980.5996,23980.5996,23980.5996,23980.5996,23980.5996,0,0.0000,1.0000
2020-05-06,24137.5000,24137.5000,24137.5000,24137.5000,24137.5000,0,0.0000,1.0000
2020-05-05,23868.6992,23868.6992,23868.6992,23868.6992,23868.6992,0,0.0000,1.0000
2020-05-04,23613.8008,23613.8008,23613.8008,23613.8008,23613.8008,0,0.0000,1.0000
2020-04-30,24643.5996,24643.5996,24643.5996,24643.5996,24643.5996,0,0.0000,1.0000
2020-04-29,24643.5996,24643.5996,24643.5996,24643.5996,24643.5996,0,0.0000,1.0000
2020-04-28,24576.0000,24576.0000,24576.0000,24576.0000,24576.0000,0,0.0000,1.0000
2020-04-27,24280.0996,24280.0996,24280.0996,24280.0996,24280.0996,0,0.0000,1.0000
2020-04-24,23831.3008,23831.3008,23831.3008,23831.3008,23831.3008,0,0.0000,1.0000
2020-04-23,23977.3008,23977.3008,23977.3008,23977.3008,23977.3008,0,0.0000,1.0000
2020-04-22,23893.4004,23893.4004,23893.4004,23893.4004,23893.4004,0,0.0000,1.0000
2020-04-21,23793.5996,23793.5996,23793.5996,23793.5996,23793.5996,0,0.0000,1.0000
2020-04-20,24330.0000,24330.0000,24330.0000,24330.0000,24330.0000,0,0.0000,1.0000
2020-04-17,24380.0000,24380.0000,24380.0000,24380.0000,24380.0000,0,0.0000,1.0000
2020-04-16,24006.4004,24006.4004,24006.4004,24006.4004,24006.4004,0,0.0000,1.0000
2020-04-15,24145.3008,24145.3008,24145.3008,24145.3008,24145.3008,0,0.0000,1.0000
2020-04-14,24435.4004,24435.4004,24435.4004,24435.4004,24435.4004,0,0.0000,1.0000
2020-04-13,24300.3008,24300.3008,24300.3008,24300.3008,24300.3008,0,0.0000,1.0000
2020-04-09,24300.3008,24300.3008,24300.3008,24300.3008,24300.3008,0,0.0000,1.0000
2020-04-08,23970.4004,23970.4004,23970.4004,23970.4004,23970.4004,0,0.0000,1.0000
2020-04-07,24253.3008,24253.3008,24253.3008,24253.3008,24253.3008,0,0.0000,1.0000
2020-04-06,23749.0996,23749.0996,23749.0996,23749.0996,23749.0996,0,0.0000,1.0000
2020-04-03,23236.0996,23236.0996,23236.0996,23236.0996,23236.0996,0,0.0000,1.0000
2020-04-02,23280.0996,23280.0996,23280.0996,23280.0996,23280.0996,0,0.0000,1.0000
2020-04-01,23085.8008,23085.8008,23085.8008,23085.8008,23085.8008,0,0.0000,1.0000
2020-03-31,23603.5000,23603.5000,23603.5000,23603.5000,23603.5000,0,0.0000,1.0000
2020-03-30,23175.0996,23175.0996,23175.0996,23175.0996,23175.0996,0,0.0000,1.0000
2020-03-27,23484.3008,23484.3008,23484.3008,23484.3008,23484.3008,0,0.0000,1.0000
2020-03-26,23352.3008,23352.3008,23352.3008,23352.3008,23352.3008,0,0.0000,1.0000
2020-03-25,23527.1992,23527.1992,23527.1992,23527.1992,23527.1992,0,0.0000,1.0000
2020-03-24,22663.5000,22663.5000,22663.5000,22663.5000,22663.5000,0,0.0000,1.0000
2020-03-23,21696.0996,21696.0996,21696.0996,21696.0996,21696.0996,0,0.0000,1.0000
2020-03-20,22805.0996,22805.0996,22805.0996,22805.0996,22805.0996,0,0.0000,1.0000
2020-03-19,21709.0996,21709.0996,21709.0996,21709.0996,21709.0996,0,0.0000,1.0000
2020-03-18,22291.8008,22291.8008,22291.8008,22291.8008,22291.8008,0,0.0000,1.0000
2020-03-17,23263.6992,23263.6992,23263.6992,23263.6992,23263.6992,0,0.0000,1.0000
2020-03-16,23063.5996,23063.5996,23063.5996,23063.5996,23063.5996,0,0.0000,1.0000
2020-03-13,24032.9004,24032.9004,24032.9004,24032.9004,24032.9004,0,0.0000,1.0000
2020-03-12,24309.0996,24309.0996,24309.0996,24309.0996,24309.0996,0,0.0000,1.0000
2020-03-11,25231.5996,25231.5996,25231.5996,25231.5996,25231.5996,0,0.0000,1.0000
2020-03-10,25392.5000,25392.5000,25392.5000,25392.5000,25392.5000,0,0.0000,1.0000
2020-03-09,25040.5000,25040.5000,25040.5000,25040.5000,25040.5000,0,0.0000,1.0000
2020-03-06,26146.6992,26146.6992,26146.6992,26146.6992,26146.6992,0,0.0000,1.0000
2020-03-05,26767.9004,26767.9004,26767.9004,26767.9004,26767.9004,0,0.0000,1.0000
2020-03-04,26222.0996,26222.0996,26222.0996,26222.0996,26222.0996,0,0.0000,1.0000
2020-03-03,26284.8008,26284.8008,26284.8008,26284.8008,26284.8008,0,0.0000,1.0000
2020-03-02,26291.6992,26291.6992,26291.6992,26291.6992,26291.6992,0,0.0000,1.0000
2020-02-28,26129.9004,26129.9004,26129.9004,26129.9004,26129.9004,0,0.0000,1.0000
2020-02-27,26778.5996,26778.5996,26778.5996,26778.5996,26778.5996,0,0.0000,1.0000
2020-02-26,26696.5000,26696.5000,26696.5000,26696.5000,26696.5000,0,0.0000,1.0000
2020-02-25,26893.1992,26893.1992,26893.1992,26893.1992,26893.1992,0,0.0000,1.0000
2020-02-24,26820.9004,26820.9004,26820.9004,26820.9004,26820.9004,0,0.0000,1.0000
2020-02-21,27308.8008,27308.8008,27308.8008,27308.8008,27308.8008,0,0.0000,1.0000
2020-02-20,27609.1992,27609.1992,27609.1992,27609.1992,27609.1992,0,0.0000,1.0000
2020-02-19,27655.8008,27655.8008,27655.8008,27655.8008,27655.8008,0,0.0000,1.0000
2020-02-18,27530.1992,27530.1992,27530.1992,27530.1992,27530.1992,0,0.0000,1.0000
2020-02-14,27815.5996,27815.5996,27815.5996,27815.5996,27815.5996,0,0.0000,1.0000
2020-02-13,27730.0000,27730.0000,27730.0000,27730.0000,27730.0000,0,0.0000,1.0000
2020-02-12,27823.6992,27823.6992,27823.6992,27823.6992,27823.6992,0,0.0000,1.0000
2020-02-11,27583.9004,27583.9004,27583.9004,27583.9004,27583.9004,0,0.0000,1.0000
2020-02-10,27241.3008,27241.3008,27241.3008,27241.3008,27241.3008,0,0.0000,1.0000
2020-02-07,27404.3008,27404.3008,27404.3008,27404.3008,27404.3008,0,0.0000,1.0000
2020-02-06,27493.6992,27493.6992,27493.6992,27493.6992,27493.6992,0,0.0000,1.0000
2020-02-05,26786.6992,26786.6992,26786.6992,26786.6992,26786.6992,0,0.0000,1.0000
2020-02-04,26676.0000,26676.0000,26676.0000,26676.0000,26676.0000,0,0.0000,1.0000
2020-02-03,26357.0000,26357.0000,26357.0000,26357.0000,26357.0000,0,0.0000,1.0000
2020-01-31,26312.5996,26312.5996,26312.5996,26312.5996,26312.5996,0,0.0000,1.0000
2020-01-30,26449.0996,26449.0996,26449.0996,26449.0996,26449.0996,0,0.0000,1.0000
2020-01-29,27160.5996,27160.5996,27160.5996,27160.5996,27160.5996,0,0.0000,1.0000
2020-01-24,27949.5996,27949.5996,27949.5996,27949.5996,27949.5996,0,0.0000,1.0000
2020-01-23,27909.0996,27909.0996,27909.0996,27909.0996,27909.0996,0,0.0000,1.0000
2019-10-09,25682.8008,25682.8008,25682.8008,25682.8008,25682.8008,0,0.0000,1.0000
2019-06-06,26965.3008,26965.3008,26965.3008,26965.3008,26965.3008,0,0.0000,1.0000
2019-06-05,26895.4004,26895.4004,26895.4004,26895.4004,26895.4004,0,0.0000,1.0000
2019-06-04,26761.5000,26761.5000,26761.5000,26761.5000,26761.5000,0,0.0000,1.0000
2019-06-03,26893.9004,26893.9004,26893.9004,26893.9004,26893.9004,0,0.0000,1.0000
2019-05-31,26901.0996,26901.0996,26901.0996,26901.0996,26901.0996,0,0.0000,1.0000
2019-05-30,27114.9004,27114.9004,27114.9004,27114.9004,27114.9004,0,0.0000,1.0000
2019-05-29,27235.6992,27235.6992,27235.6992,27235.6992,27235.6992,0,0.0000,1.0000
2019-05-28,27390.8008,27390.8008,27390.8008,27390.8008,27390.8008,0,0.0000,1.0000
2019-05-24,27353.9004,27353.9004,27353.9004,27353.9004,27353.9004,0,0.0000,1.0000
2019-05-23,27267.0996,27267.0996,27267.0996,27267.0996,27267.0996,0,0.0000,1.0000
2019-05-22,27705.9004,27705.9004,27705.9004,27705.9004,27705.9004,0,0.0000,1.0000
2019-05-21,27657.1992,27657.1992,27657.1992,27657.1992,27657.1992,0,0.0000,1.0000
2019-05-20,27787.5996,27787.5996,27787.5996,27787.5996,27787.5996,0,0.0000,1.0000
2019-05-17,27946.5000,27946.5000,27946.5000,27946.5000,27946.5000,0,0.0000,1.0000
2019-05-16,28275.0996,28275.0996,28275.0996,28275.0996,28275.0996,0,0.0000,1.0000
2019-05-15,28268.6992,28268.6992,28268.6992,28268.6992,28268.6992,0,0.0000,1.0000
2019-05-14,28122.0000,28122.0000,28122.0000,28122.0000,28122.0000,0,0.0000,1.0000
2019-05-10,28550.1992,28550.1992,28550.1992,28550.1992,28550.1992,0,0.0000,1.0000
2019-05-09,28311.0996,28311.0996,28311.0996,28311.0996,28311.0996,0,0.0000,1.0000
2019-05-08,29003.1992,29003.1992,29003.1992,29003.1992,29003.1992,0,0.0000,1.0000
2019-05-07,29363.0000,29363.0000,29363.0000,29363.0000,29363.0000,0,0.0000,1.0000
2019-05-06,29209.8008,29209.8008,29209.8008,29209.8008,29209.8008,0,0.0000,1.0000
2019-05-03,30081.5996,30081.5996,30081.5996,30081.5996,30081.5996,0,0.0000,1.0000
2019-05-02,29944.1992,29944.1992,29944.1992,29944.1992,29944.1992,0,0.0000,1.0000
2019-04-30,29699.0996,29699.0996,29699.0996,29699.0996,29699.0996,0,0.0000,1.0000
2019-04-29,29892.8008,29892.8008,29892.8008,29892.8008,29892.8008,0,0.0000,1.0000
2019-04-26,29605.0000,29605.0000,29605.0000,29605.0000,29605.0000,0,0.0000,1.0000
2019-04-25,29549.8008,29549.8008,29549.8008,29549.8008,29549.8008,0,0.0000,1.0000
2019-04-24,29805.8008,29805.8008,29805.8008,29805.8008,29805.8008,0,0.0000,1.0000
2019-04-23,29963.1992,29963.1992,29963.1992,29963.1992,29963.1992,0,0.0000,1.0000
2019-04-18,29963.3008,29963.3008,29963.3008,29963.3008,29963.3008,0,0.0000,1.0000
2019-04-17,30124.6992,30124.6992,30124.6992,30124.6992,30124.6992,0,0.0000,1.0000
2019-04-16,30129.9004,30129.9004,30129.9004,30129.9004,30129.9004,0,0.0000,1.0000
2019-04-15,29810.6992,29810.6992,29810.6992,29810.6992,29810.6992,0,0.0000,1.0000
2019-04-12,29909.8008,29909.8008,29909.8008,29909.8008,29909.8008,0,0.0000,1.0000
2019-04-11,29839.4004,29839.4004,29839.4004,29839.4004,29839.4004,0,0.0000,1.0000
2019-04-10,30119.5996,30119.5996,30119.5996,30119.5996,30119.5996,0,0.0000,1.0000
2019-04-09,30157.5000,30157.5000,30157.5000,30157.5000,30157.5000,0,0.0000,1.0000
2019-04-08,30077.1992,30077.1992,30077.1992,30077.1992,30077.1992,0,0.0000,1.0000
2019-04-04,29936.3008,29936.3008,29936.3008,29936.3008,29936.3008,0,0.0000,1.0000
2019-04-03,29986.4004,29986.4004,29986.4004,29986.4004,29986.4004,0,0.0000,1.0000
2019-04-02,29624.6992,29624.6992,29624.6992,29624.6992,29624.6992,0,0.0000,1.0000
2019-04-01,29562.0000,29562.0000,29562.0000,29562.0000,29562.0000,0,0.0000,1.0000
2019-03-29,29051.4004,29051.4004,29051.4004,29051.4004,29051.4004,0,0.0000,1.0000
2019-03-28,28775.1992,28775.1992,28775.1992,28775.1992,28775.1992,0,0.0000,1.0000
2019-03-27,28728.1992,28728.1992,28728.1992,28728.1992,28728.1992,0,0.0000,1.0000
2019-03-26,28566.9004,28566.9004,28566.9004,28566.9004,28566.9004,0,0.0000,1.0000
2019-03-25,28523.3008,28523.3008,28523.3008,28523.3008,28523.3008,0,0.0000,1.0000
2019-03-22,29113.4004,29113.4004,29113.4004,29113.4004,29113.4004,0,0.0000,1.0000
2019-03-21,29071.5996,29071.5996,29071.5996,29071.5996,29071.5996,0,0.0000,1.0000
2019-03-20,29321.0000,29321.0000,29321.0000,29321.0000,29321.0000,0,0.0000,1.0000
2019-03-19,29466.3008,29466.3008,29466.3008,29466.3008,29466.3008,0,0.0000,1.0000
2019-03-18,29360.1992,29360.1992,29360.1992,29360.1992,29360.1992,0,0.0000,1.0000
2019-03-15,29012.3008,29012.3008,29012.3008,29012.3008,29012.3008,0,0.0000,1.0000
2019-03-14,28851.4004,28851.4004,28851.4004,28851.4004,28851.4004,0,0.0000,1.0000
2019-03-13,28807.4004,28807.4004,28807.4004,28807.4004,28807.4004,0,0.0000,1.0000
2019-03-12,28920.9004,28920.9004,28920.9004,28920.9004,28920.9004,0,0.0000,1.0000
2019-03-11,28503.3008,28503.3008,28503.3008,28503.3008,28503.3008,0,0.0000,1.0000
2019-03-08,28228.4004,28228.4004,28228.4004,28228.4004,28228.4004,0,0.0000,1.0000
2019-03-07,28779.4004,28779.4004,28779.4004,28779.4004,28779.4004,0,0.0000,1.0000
2019-03-06,29037.5996,29037.5996,29037.5996,29037.5996,29037.5996,0,0.0000,1.0000
2019-03-05,28961.5996,28961.5996,28961.5996,28961.5996,28961.5996,0,0.0000,1.0000
2019-03-04,28959.5996,28959.5996,28959.5996,28959.5996,28959.5996,0,0.0000,1.0000
2019-03-01,28812.1992,28812.1992,28812.1992,28812.1992,28812.1992,0,0.0000,1.0000
2019-02-28,28633.1992,28633.1992,28633.1992,28633.1992,28633.1992,0,0.0000,1.0000
2019-02-27,28757.4004,28757.4004,28757.4004,28757.4004,28757.4004,0,0.0000,1.0000
2019-02-26,28772.0996,28772.0996,28772.0996,28772.0996,28772.0996,0,0.0000,1.0000
2019-02-25,28921.4004,28921.4004,28921.4004,28921.4004,28921.4004,0,0.0000,1.0000
2019-02-22,28816.3008,28816.3008,28816.3008,28816.3008,28816.3008,0,0.0000,1.0000
2019-02-21,28629.9004,28629.9004,28629.9004,28629.9004,28629.9004,0,0.0000,1.0000
2019-02-20,28514.0996,28514.0996,28514.0996,28514.0996,28514.0996,0,0.0000,1.0000
2019-02-15,27900.8008,27900.8008,27900.8008,27900.8008,27900.8008,0,0.0000,1.0000
2019-02-14,28432.0996,28432.0996,28432.0996,28432.0996,28432.0996,0,0.0000,1.0000
2019-02-13,28497.5996,28497.5996,28497.5996,28497.5996,28497.5996,0,0.0000,1.0000
2019-02-12,28171.3008,28171.3008,28171.3008,28171.3008,28171.3008,0,0.0000,1.0000
2019-02-11,28143.8008,28143.8008,28143.8008,28143.8008,28143.8008,0,0.0000,1.0000
2019-02-08,27946.3008,27946.3008,27946.3008,27946.3008,27946.3008,0,0.0000,1.0000
2019-02-04,27990.1992,27990.1992,27990.1992,27990.1992,27990.1992,0,0.0000,1.0000
2019-02-01,27930.6992,27930.6992,27930.6992,27930.6992,27930.6992,0,0.0000,1.0000
2019-01-31,27942.5000,27942.5000,27942.5000,27942.5000,27942.5000,0,0.0000,1.0000
2019-01-30,27642.8008,27642.8008,27642.8008,27642.8008,27642.8008,0,0.0000,1.0000
2019-01-29,27531.6992,27531.6992,27531.6992,27531.6992,27531.6992,0,0.0000,1.0000
2019-01-28,27577.0000,27577.0000,27577.0000,27577.0000,27577.0000,0,0.0000,1.0000
2019-01-25,27569.1992,27569.1992,27569.1992,27569.1992,27569.1992,0,0.0000,1.0000
2019-01-24,27121.0000,27121.0000,27121.0000,27121.0000,27121.0000,0,0.0000,1.0000
2019-01-23,27008.1992,27008.1992,27008.1992,27008.1992,27008.1992,0,0.0000,1.0000
2019-01-22,27005.4004,27005.4004,27005.4004,27005.4004,27005.4004,0,0.0000,1.0000
2019-01-18,27090.8008,27090.8008,27090.8008,27090.8008,27090.8008,0,0.0000,1.0000
2019-01-17,26755.5996,26755.5996,26755.5996,26755.5996,26755.5996,0,0.0000,1.0000
2019-01-16,26902.0996,26902.0996,26902.0996,26902.0996,26902.0996,0,0.0000,1.0000
2019-01-15,26830.3008,26830.3008,26830.3008,26830.3008,26830.3008,0,0.0000,1.0000
2019-01-14,26298.3008,26298.3008,26298.3008,26298.3008,26298.3008,0,0.0000,1.0000
2019-01-11,26667.3008,26667.3008,26667.3008,26667.3008,26667.3008,0,0.0000,1.0000
2019-01-10,26521.4004,26521.4004,26521.4004,26521.4004,26521.4004,0,0.0000,1.0000
2019-01-09,26462.3008,26462.3008,26462.3008,26462.3008,26462.3008,0,0.0000,1.0000
2019-01-08,25835.5996,25835.5996,25835.5996,25835.5996,25835.5996,0,0.0000,1.0000
2019-01-07,25835.6992,25835.6992,25835.6992,25835.6992,25835.6992,0,0.0000,1.0000
2019-01-04,25626.0000,25626.0000,25626.0000,25626.0000,25626.0000,0,0.0000,1.0000
2019-01-03,25064.4004,25064.4004,25064.4004,25064.4004,25064.4004,0,0.0000,1.0000
2019-01-02,25130.3008,25130.3008,25130.3008,25130.3008,25130.3008,0,0.0000,1.0000
2018-12-31,25845.6992,25845.6992,25845.6992,25845.6992,25845.6992,0,0.0000,1.0000
2018-12-28,25504.1992,25504.1992,25504.1992,25504.1992,25504.1992,0,0.0000,1.0000
2018-12-27,25478.9004,25478.9004,25478.9004,25478.9004,25478.9004,0,0.0000,1.0000
2018-12-24,25651.4004,25651.4004,25651.4004,25651.4004,25651.4004,0,0.0000,1.0000
2018-12-21,25753.4004,25753.4004,25753.4004,25753.4004,25753.4004,0,0.0000,1.0000
2018-12-20,25623.5000,25623.5000,25623.5000,25623.5000,25623.5000,0,0.0000,1.0000
2018-12-19,25865.4004,25865.4004,25865.4004,25865.4004,25865.4004,0,0.0000,1.0000
2018-12-18,25814.1992,25814.1992,25814.1992,25814.1992,25814.1992,0,0.0000,1.0000
2018-12-17,26088.0000,26088.0000,26088.0000,26088.0000,26088.0000,0,0.0000,1.0000
2018-12-14,26094.8008,26094.8008,26094.8008,26094.8008,26094.8008,0,0.0000,1.0000
2018-12-13,26524.3008,26524.3008,26524.3008,26524.3008,26524.3008,0,0.0000,1.0000
2018-12-12,26186.6992,26186.6992,26186.6992,26186.6992,26186.6992,0,0.0000,1.0000
2018-12-11,0.0750,0.0750,0.0750,0.0750,0.0750,0,0.0000,1.0000
2018-12-10,0.0750,0.0750,0.0750,0.0750,0.0750,0,0.0000,1.0000
2018-12-07,0.0750,0.0750,0.0750,0.0750,0.0750,0,0.0000,1.0000
2018-12-06,0.0750,0.0750,0.0750,0.0750,0.0750,0,0.0000,1.0000
