timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-09-28,12677.5000,12677.5000,12677.5000,12677.5000,12677.5000,0,0.0000,1.0000
2020-09-24,12365.5000,12365.5000,12365.5000,12365.5000,12365.5000,0,0.0000,1.0000
2020-09-23,12359.2002,12359.2002,12359.2002,12359.2002,12359.2002,0,0.0000,1.0000
2020-09-22,12602.5000,12602.5000,12602.5000,12602.5000,12602.5000,0,0.0000,1.0000
2020-09-21,12561.7998,12561.7998,12561.7998,12561.7998,12561.7998,0,0.0000,1.0000
2020-09-18,12833.5996,12833.5996,12833.5996,12833.5996,12833.5996,0,0.0000,1.0000
2020-09-17,12948.5000,12948.5000,12948.5000,12948.5000,12948.5000,0,0.0000,1.0000
2020-09-15,12967.2002,12967.2002,12967.2002,12967.2002,12967.2002,0,0.0000,1.0000
2020-09-14,12932.7002,12932.7002,12932.7002,12932.7002,12932.7002,0,0.0000,1.0000
2020-09-11,12773.0000,12773.0000,12773.0000,12773.0000,12773.0000,0,0.0000,1.0000
2020-09-09,12885.7998,12885.7998,12885.7998,12885.7998,12885.7998,0,0.0000,1.0000
2020-09-08,12688.0996,12688.0996,12688.0996,12688.0996,12688.0996,0,0.0000,1.0000
2020-09-04,12917.0996,12917.0996,12917.0996,12917.0996,12917.0996,0,0.0000,1.0000
2020-09-03,12966.0996,12966.0996,12966.0996,12966.0996,12966.0996,0,0.0000,1.0000
2020-09-01,13113.7002,13113.7002,13113.7002,13113.7002,13113.7002,0,0.0000,1.0000
2020-08-28,13171.0000,13171.0000,13171.0000,13171.0000,13171.0000,0,0.0000,1.0000
2020-08-27,13068.7998,13068.7998,13068.7998,13068.7998,13068.7998,0,0.0000,1.0000
2020-08-26,13042.5000,13042.5000,13042.5000,13042.5000,13042.5000,0,0.0000,1.0000
2020-08-25,13002.0000,13002.0000,13002.0000,13002.0000,13002.0000,0,0.0000,1.0000
2020-08-24,12972.9004,12972.9004,12972.9004,12972.9004,12972.9004,0,0.0000,1.0000
2020-08-21,12809.0996,12809.0996,12809.0996,12809.0996,12809.0996,0,0.0000,1.0000
2020-08-20,12812.9004,12812.9004,12812.9004,12812.9004,12812.9004,0,0.0000,1.0000
2020-08-19,12859.9004,12859.9004,12859.9004,12859.9004,12859.9004,0,0.0000,1.0000
2020-08-18,12910.2998,12910.2998,12910.2998,12910.2998,12910.2998,0,0.0000,1.0000
2020-08-17,12936.0996,12936.0996,12936.0996,12936.0996,12936.0996,0,0.0000,1.0000
2020-08-14,12902.5000,12902.5000,12902.5000,12902.5000,12902.5000,0,0.0000,1.0000
2020-08-13,12919.0996,12919.0996,12919.0996,12919.0996,12919.0996,0,0.0000,1.0000
2020-08-12,12974.7998,12974.7998,12974.7998,12974.7998,12974.7998,0,0.0000,1.0000
2020-08-11,12849.4004,12849.4004,12849.4004,12849.4004,12849.4004,0,0.0000,1.0000
2020-08-10,12844.0000,12844.0000,12844.0000,12844.0000,12844.0000,0,0.0000,1.0000
2020-08-07,12765.7998,12765.7998,12765.7998,12765.7998,12765.7998,0,0.0000,1.0000
2020-08-06,12729.2002,12729.2002,12729.2002,12729.2002,12729.2002,0,0.0000,1.0000
2020-08-05,12731.5996,12731.5996,12731.5996,12731.5996,12731.5996,0,0.0000,1.0000
2020-08-03,12536.7998,12536.7998,12536.7998,12536.7998,12536.7998,0,0.0000,1.0000
2020-07-31,12465.0000,12465.0000,12465.0000,12465.0000,12465.0000,0,0.0000,1.0000
2020-07-30,12533.2998,12533.2998,12533.2998,12533.2998,12533.2998,0,0.0000,1.0000
2020-07-29,12669.5996,12669.5996,12669.5996,12669.5996,12669.5996,0,0.0000,1.0000
2020-07-28,12491.2002,12491.2002,12491.2002,12491.2002,12491.2002,0,0.0000,1.0000
2020-07-27,12553.0996,12553.0996,12553.0996,12553.0996,12553.0996,0,0.0000,1.0000
2020-07-24,12461.7998,12461.7998,12461.7998,12461.7998,12461.7998,0,0.0000,1.0000
2020-07-23,12510.9004,12510.9004,12510.9004,12510.9004,12510.9004,0,0.0000,1.0000
2020-07-22,12569.0996,12569.0996,12569.0996,12569.0996,12569.0996,0,0.0000,1.0000
2020-07-21,12508.7002,12508.7002,12508.7002,12508.7002,12508.7002,0,0.0000,1.0000
2020-07-20,12393.0000,12393.0000,12393.0000,12393.0000,12393.0000,0,0.0000,1.0000
2020-07-17,12402.7002,12402.7002,12402.7002,12402.7002,12402.7002,0,0.0000,1.0000
2020-07-16,12350.0996,12350.0996,12350.0996,12350.0996,12350.0996,0,0.0000,1.0000
2020-07-15,12391.2998,12391.2998,12391.2998,12391.2998,12391.2998,0,0.0000,1.0000
2020-07-14,12204.2002,12204.2002,12204.2002,12204.2002,12204.2002,0,0.0000,1.0000
2020-07-13,12014.7002,12014.7002,12014.7002,12014.7002,12014.7002,0,0.0000,1.0000
2020-07-10,12075.5996,12075.5996,12075.5996,12075.5996,12075.5996,0,0.0000,1.0000
